repo_id,project,last_update,developer,fork_repo,update_status,qto_desatualizado,disponivel
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,akilawickramasinghe,"akilawickramasinghe/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,alangchild,"alangchild/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,alanyuchenhou,"alanyuchenhou/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,aldenpower,"aldenpower/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,alessiomargan,"alessiomargan/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Alexious-sh,"Alexious-sh/jetbot
",DESATUALIZADO,17,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,alextien,"alextien/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AlexYim623,"AlexYim623/jetbot
",DESATUALIZADO,88,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AlfredMadera,"AlfredMadera/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,alfredv23,"alfredv23/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Allensmile,"Allensmile/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AmaljithCf,"AmaljithCf/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AmazingTang,"AmazingTang/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Amenhotep19,"Amenhotep19/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Amir22010,"Amir22010/jetbot
",DESATUALIZADO,321,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,amostfa,"amostfa/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Anancha,"Anancha/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,andromeida-maritime-solutions-pvt-ltd,"andromeida-maritime-solutions-pvt-ltd/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Andy-LZH,"Andy-LZH/jetbot
",DESATUALIZADO,1,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Andychou007,"Andychou007/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,andyle0302,"andyle0302/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AndyPorta,"AndyPorta/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AnesonTso,"AnesonTso/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,anil-kk,"anil-kk/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,anishmprasad,"anishmprasad/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AnnoCheung,"AnnoCheung/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,anoochit,"anoochit/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,anoopyear2020,"anoopyear2020/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AntaresKwok,"AntaresKwok/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AntHar,"AntHar/jetbot
",DESATUALIZADO,100,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,anthrax007,"anthrax007/jetbot
",DESATUALIZADO,3,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,anu-bioinfo,"anu-bioinfo/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AOE-khkhan,"AOE-khkhan/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,apple1987,"apple1987/jetbot
",DESATUALIZADO,319,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,april-feichen,"april-feichen/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ArghyaChatterjee,"ArghyaChatterjee/jetbot
",DESATUALIZADO,321,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Aristkj,"Aristkj/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,arizakevin,"arizakevin/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Arslan-Z,"Arslan-Z/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ARughani-Intrepid,"ARughani-Intrepid/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,asabri97,"asabri97/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ashu1447,"ashu1447/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Aslm,"Aslm/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,assassin65170,"assassin65170/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Av-nish,"Av-nish/jetbot
",DESATUALIZADO,7,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,avatar196kc,"avatar196kc/jetbot
",DESATUALIZADO,17,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,avbdev,"avbdev/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AVJdataminer,"AVJdataminer/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Aweozzz,"Aweozzz/jetbot
",DESATUALIZADO,93,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AwokeKnowing,"AwokeKnowing/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,AXING620,"AXING620/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ayazhassan,"ayazhassan/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ayualy8,"ayualy8/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,aziizz,"aziizz/jetbot
",DESATUALIZADO,31,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,b3540,"b3540/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BabarAli088,"BabarAli088/jetbot
",DESATUALIZADO,195,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bactran1,"bactran1/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BadLuckpk,"BadLuckpk/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,balaprasanna,"balaprasanna/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,banisadr,"banisadr/jetbot
",DESATUALIZADO,350,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,baoyufuyou,"baoyufuyou/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,barcesat,"barcesat/jetbot
",DESATUALIZADO,1,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bartes1973,"bartes1973/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,basameera,"basameera/jetbot
",DESATUALIZADO,5,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,batermj,"batermj/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bbaeten,"bbaeten/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,beemsoft,"beemsoft/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bejerome,"bejerome/jetbot
",DESATUALIZADO,163,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,beosro,"beosro/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,betty21c,"betty21c/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bezineb5,"bezineb5/jetbot
",DESATUALIZADO,33,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bfYSKUY,"bfYSKUY/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bgoh684,"bgoh684/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bhaskar-glitch,"bhaskar-glitch/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BhaskarTrivedi,"BhaskarTrivedi/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bheemaiaha,"bheemaiaha/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BigtreeHsieh,"BigtreeHsieh/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BillyGareth,"BillyGareth/jetbot
",DESATUALIZADO,7,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bir-robotic,"bir-robotic/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,biskumar,"biskumar/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bitjockey42,"bitjockey42/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BJohn5on,"BJohn5on/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bkircher67,"bkircher67/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BlackBloodE,"BlackBloodE/jetbot
",DESATUALIZADO,319,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,blensonpaul,"blensonpaul/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BobAfwata,"BobAfwata/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,BobDeng1974,"BobDeng1974/jetbot
",DESATUALIZADO,200,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bochuxt,"bochuxt/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bonifasius-baskoro,"bonifasius-baskoro/jetbot
",DESATUALIZADO,7,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bramdvrepublic,"bramdvrepublic/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,brianchilders,"brianchilders/jetbot
",DESATUALIZADO,323,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,brianlmerritt,"brianlmerritt/jetbot
",DESATUALIZADO,7,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,brianrtapia,"brianrtapia/jetbot
",DESATUALIZADO,165,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,bromic007,"bromic007/jetbot
",DESATUALIZADO,1,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Bryantding,"Bryantding/jetbot
",DESATUALIZADO,17,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,c-FirstSecond-sharp,"c-FirstSecond-sharp/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,CactusWang,"CactusWang/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cadavidf,"cadavidf/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cagataysari,"cagataysari/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cagriy,"cagriy/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cansakirt,"cansakirt/jetbot
",DESATUALIZADO,17,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Captluke2328,"Captluke2328/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,carabob,"carabob/jetbot
",DESATUALIZADO,179,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,carmen-sc,"carmen-sc/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,carteras,"carteras/jetbot
",DESATUALIZADO,128,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cathayxzh,"cathayxzh/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cavedunissin,"cavedunissin/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cavonlee,"cavonlee/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ccszwg,"ccszwg/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Ceazer0123,"Ceazer0123/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cgioia145,"cgioia145/jetbot
",DESATUALIZADO,93,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,chaiai,"chaiai/jetbot
",DESATUALIZADO,12,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,challenzhou,"challenzhou/jetbot
",DESATUALIZADO,321,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ChandanKSingh,"ChandanKSingh/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,channgo2203,"channgo2203/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Chen-Youhui,"Chen-Youhui/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ChiangFamily,"ChiangFamily/jetbot
",DESATUALIZADO,93,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,chitoku,"chitoku/jetbot
",DESATUALIZADO,3,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Chomolungma,"Chomolungma/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,chriszhang528,"chriszhang528/jetbot
",DESATUALIZADO,323,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,classicvalues,"classicvalues/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cleardry,"cleardry/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cloudanalytics,"cloudanalytics/jetbot
",DESATUALIZADO,17,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Cnys,"Cnys/jetbot
",DESATUALIZADO,93,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Cognitive-Modeller,"Cognitive-Modeller/jetbot
",DESATUALIZADO,88,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,colabora001,"colabora001/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cookie-gky,"cookie-gky/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Cool-hand-Kyle,"Cool-hand-Kyle/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,CosmosHua,"CosmosHua/jetbot
",DESATUALIZADO,124,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cozzy133,"cozzy133/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cqcqwind,"cqcqwind/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,crisdeodates,"crisdeodates/jetbot
",DESATUALIZADO,1,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cryzhou,"cryzhou/jetbot
",DESATUALIZADO,93,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,CSTEZCAN,"CSTEZCAN/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,csvance,"csvance/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,CullenDolan,"CullenDolan/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cuulee,"cuulee/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,cybermascot,"cybermascot/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,d-h-k,"d-h-k/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dabberd,"dabberd/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Daniel-1234567,"Daniel-1234567/jetbot
",DESATUALIZADO,7,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,danielsiwiec,"danielsiwiec/jetbot
",DESATUALIZADO,6,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,danielwilczak101,"danielwilczak101/jetbot
",DESATUALIZADO,1,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Danigy,"Danigy/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dashimaki360,"dashimaki360/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dataGeeek,"dataGeeek/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,david987659,"david987659/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,davidadkins1,"davidadkins1/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,davidbien,"davidbien/jetbot
",DESATUALIZADO,342,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Davidgoyh,"Davidgoyh/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,davidjun,"davidjun/jetbot
",DESATUALIZADO,319,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,davidRetana,"davidRetana/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,oggata,"oggata/jetbot
",ATUALIZADO,up,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,davod0401,"davod0401/jetbot
",DESATUALIZADO,7,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dbadb,"dbadb/jetbot
",DESATUALIZADO,352,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DCCTT,"DCCTT/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dcoe7,"dcoe7/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ddpruitt,"ddpruitt/jetbot
",DESATUALIZADO,163,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DeepLJoerg,"DeepLJoerg/jetbot
",DESATUALIZADO,17,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DeepNeuralAI,"DeepNeuralAI/jetbot
",DESATUALIZADO,1,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dennis08,"dennis08/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dennisliuu,"dennisliuu/jetbot
",DESATUALIZADO,1,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dennisonlau,"dennisonlau/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DerWidder,"DerWidder/jetbot
",DESATUALIZADO,7,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,deskLEE,"deskLEE/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,desvelado,"desvelado/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DEVESHTARASIA,"DEVESHTARASIA/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DevSeq,"DevSeq/jetbot
",DESATUALIZADO,350,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dewchae,"dewchae/jetbot
",DESATUALIZADO,100,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dhdez192,"dhdez192/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dheng00,"dheng00/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DhilipBinny,"DhilipBinny/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Dhiraj1107,"Dhiraj1107/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dhjmackay,"dhjmackay/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dingli125,"dingli125/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DingoOz,"DingoOz/jetbot
",DESATUALIZADO,4,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dinngoman,"dinngoman/jetbot
",DESATUALIZADO,93,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dmccreary,"dmccreary/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dongf17,"dongf17/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dongfo,"dongfo/jetbot
",DESATUALIZADO,340,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dongst,"dongst/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,donwardpeng,"donwardpeng/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dormiy,"dormiy/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DorothysDad,"DorothysDad/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dotinoue,"dotinoue/jetbot
",DESATUALIZADO,3,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DouglasPearless,"DouglasPearless/jetbot
",DESATUALIZADO,11,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,DPoPovski,"DPoPovski/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dreadlord1984,"dreadlord1984/jetbot
",DESATUALIZADO,313,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,droidiyann,"droidiyann/jetbot
",DESATUALIZADO,2,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dsrc12,"dsrc12/jetbot
",DESATUALIZADO,315,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Du-Sen-Lin,"Du-Sen-Lin/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ducat595,"ducat595/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,dude123studios,"dude123studios/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,duozhang,"duozhang/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Duy254,"Duy254/jetbot
",DESATUALIZADO,321,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,e1b16077,"e1b16077/jetbot
",DESATUALIZADO,317,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ebuehrle,"ebuehrle/jetbot
",DESATUALIZADO,165,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,EdSeymore,"EdSeymore/jetbot
",DESATUALIZADO,93,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,ejunear,"ejunear/jetbot
",DESATUALIZADO,305,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Elives123,"Elives123/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Embodimentgeniuslm3,"Embodimentgeniuslm3/jetbot
",DESATUALIZADO,8,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,Emmanuel-Ezenwere,"Emmanuel-Ezenwere/jetbot
",DESATUALIZADO,338,
"NVIDIA-AI-IOT/jetbot
","jetbot
",on 21 Jul,EnesiMe,"EnesiMe/jetbot
",DESATUALIZADO,7,
